file,0011.fd2,,,,
date,2015-Sep-17 01:15:42,,,,
desc,FFT Data,,,,
note,,,,,
ch_name,Ch2,,,,
ch_type,Cross Spectrum,,,,
x_unit,Hz,,,,
y_unit,mm/s*mm/s,,,,
window,Rectangular,1.00E+00,,,
weighting,None,,,,
detection,rms,,,,
overall,0.000000e+000 rms,,,,
ref_ch_name,Ch1,,,,
ref_ch_id,+1X,,,,
ref_y_unit,mm/s,,,,
db_ref,1.00E+00,,,,
slice,Off,0.00E+00,,,
rpm,2.81E+03,,,,
time,2015-Sep-17 01:15:42,,,,
data,,,,,
x,y(re),y(im),y(magn),y(rad),y(dB)
,-0.140538,,,,
,-0.127262,,,,
,-0.45793,,,,
,-0.260781,,,,
,-0.751365,,,,
,-0.565508,,,,
,-1.239661,,,,
,-1.276741,,,,
,-1.159856,,,,
,-0.793634,,,,
,-1.169469,,,,
,0.349132,,,,
,1.907101,,,,
,1.175115,,,,
,1.359904,,,,
,2.828149,,,,
,1.688131,,,,
,1.60802,,,,
,2.195196,,,,
,1.296273,,,,
,0.950651,,,,
,-0.227668,,,,
,-1.08127,,,,
,-0.640736,,,,
,-0.251472,,,,
,-0.398877,,,,
,0.063784,,,,
,0.0824,,,,
,0.067293,,,,
,-0.18479,,,,
,-0.66866,,,,
,-0.93646,,,,
,-1.138493,,,,
,-1.284371,,,,
,-1.163365,,,,
,-1.281167,,,,
,-0.855281,,,,
,0.177007,,,,
,0.427564,,,,
,1.01474,,,,
,0.941343,,,,
,0.777306,,,,
,0.795312,,,,
,1.286965,,,,
,0.809198,,,,
,0.825983,,,,
,1.398358,,,,
,0.584734,,,,
,-0.110935,,,,
,-0.062563,,,,
,-0.463423,,,,
,0.141301,,,,
,-0.386517,,,,
,-0.309305,,,,
,-0.295724,,,,
,0.081027,,,,
,0.607929,,,,
,0.221107,,,,
,-0.452742,,,,
,-0.464644,,,,
,-0.738548,,,,
,-0.393383,,,,
,-0.39552,,,,
,-0.930356,,,,
,-1.453596,,,,
,-0.78341,,,,
,-0.591754,,,,
,0.172887,,,,
,0.301981,,,,
,0.387127,,,,
,0.888394,,,,
,1.554002,,,,
,1.144596,,,,
,1.6863,,,,
,1.355784,,,,
,0.516373,,,,
,0.03357,,,,
,-0.970031,,,,
,-0.950651,,,,
,-0.957213,,,,
,-0.982238,,,,
,-1.063722,,,,
,-1.143986,,,,
,-0.941496,,,,
,-0.65218,,,,
,-0.53972,,,,
,-0.511795,,,,
,-0.322886,,,,
,-0.645161,,,,
,-0.693838,,,,
,-0.769371,,,,
,-0.890225,,,,
,-0.462508,,,,
,-0.23957,,,,
,-0.227821,,,,
,1.083712,,,,
,0.982391,,,,
,1.04358,,,,
,1.532792,,,,
,1.702627,,,,
,1.551255,,,,
,2.193822,,,,
,1.904812,,,,
,1.19663,,,,
,-0.286721,,,,
,-1.274453,,,,
,-0.728171,,,,
,-0.875576,,,,
,-0.536057,,,,
,-0.460066,,,,
,-0.402844,,,,
,-0.063631,,,,
,-0.185247,,,,
,-0.412,,,,
,-0.50798,,,,
,-0.887936,,,,
,-0.967742,,,,
,-0.840479,,,,
,-0.716574,,,,
,-0.367443,,,,
,0.313272,,,,
,0.232398,,,,
,0.308542,,,,
,1.512192,,,,
,1.239967,,,,
,0.668966,,,,
,1.62572,,,,
,1.515549,,,,
,0.839869,,,,
,1.335795,,,,
,1.090731,,,,
,-0.019379,,,,
,-0.02121,,,,
,-0.346538,,,,
,-0.003204,,,,
,-0.435804,,,,
,-0.491806,,,,
,-0.242012,,,,
,-0.050203,,,,
,0.664846,,,,
,0.48738,,,,
,-0.332804,,,,
,-0.509049,,,,
,-0.938444,,,,
,-0.960722,,,,
,-1.119113,,,,
,-1.045716,,,,
,-0.976745,,,,
,-0.568712,,,,
,-0.086062,,,,
,0.29313,,,,
,0.526444,,,,
,0.505844,,,,
,0.435194,,,,
,1.309701,,,,
,0.729087,,,,
,0.321665,,,,
,0.551774,,,,
,0.11948,,,,
,-0.286721,,,,
,-0.868709,,,,
,-1.001312,,,,
,-0.719931,,,,
,-1.220893,,,,
,-0.955992,,,,
,-0.827509,,,,
,-0.186468,,,,
,-0.14481,,,,
,-0.054323,,,,
,-0.548112,,,,
,-0.493637,,,,
,-0.822016,,,,
,-0.463576,,,,
,-0.83346,,,,
,-0.967742,,,,
,-0.599231,,,,
,-0.28077,,,,
,-0.762657,,,,
,-0.05295,,,,
,0.340281,,,,
,0.720237,,,,
,0.541093,,,,
,1.555223,,,,
,1.090273,,,,
,1.601153,,,,
,2.743766,,,,
,1.93823,,,,
,0.809503,,,,
,-0.048372,,,,
,-0.013886,,,,
,0.281075,,,,
,-0.056307,,,,
,-0.534074,,,,
,-0.543992,,,,
,-0.509506,,,,
,-0.301523,,,,
,-0.16007,,,,
,-0.252388,,,,
,-0.36729,,,,
,-0.571154,,,,
,-0.749687,,,,
,-0.901211,,,,
,-1.044801,,,,
,-1.511581,,,,
,-0.780511,,,,
,-1.116519,,,,
,-0.536363,,,,
,0.157323,,,,
,-0.04059,,,,
,-0.062258,,,,
,0.027161,,,,
,0.306253,,,,
,0.371715,,,,
,0.774254,,,,
,0.097507,,,,
,-0.320292,,,,
,-0.936155,,,,
,-1.118961,,,,
,-0.498062,,,,
,-0.978728,,,,
,-0.877407,,,,
,-0.713675,,,,
,-0.248115,,,,
,-0.076907,,,,
,-0.298776,,,,
,-0.406812,,,,
,-0.288705,,,,
,-0.346843,,,,
,-0.445875,,,,
,-0.144658,,,,
,-0.640431,,,,
,-0.654164,,,,
,-0.021821,,,,
,-0.230567,,,,
,0.190435,,,,
,0.672628,,,,
,0.113834,,,,
,0.134434,,,,
,0.516373,,,,
,0.326243,,,,
,0.707266,,,,
,1.397747,,,,
,0.859401,,,,
,0.033265,,,,
,-0.95645,,,,
,-1.165807,,,,
,-0.540025,,,,
,-0.835597,,,,
,-0.496078,,,,
,-0.122074,,,,
,-0.355998,,,,
,-0.255135,,,,
,-0.424055,,,,
,-0.838648,,,,
,-0.654164,,,,
,-0.837428,,,,
,-0.77868,,,,
,-1.38493,,,,
,-1.283913,,,,
,-0.335551,,,,
,-0.388806,,,,
,-0.008087,,,,
,0.983306,,,,
,1.31077,,,,
,1.455427,,,,
,1.760917,,,,
,2.251045,,,,
,1.59154,,,,
,2.134159,,,,
,2.571031,,,,
,2.193822,,,,
,1.469008,,,,
,0.09476,,,,
,0.477309,,,,
,0.366527,,,,
,0.37492,,,,
,0.18067,,,,
,0.255592,,,,
,0.171056,,,,
,0.419782,,,,
,0.089267,,,,
,0.204779,,,,
,-0.350352,,,,
,-0.558641,,,,
,-0.409863,,,,
,-1.187933,,,,
,-1.639912,,,,
,-1.425367,,,,
,-1.273232,,,,
,-1.492812,,,,
,-0.591449,,,,
,-0.164495,,,,
,0.342265,,,,
,0.831019,,,,
,1.401562,,,,
,0.60213,,,,
,1.128727,,,,
,0.92822,,,,
,0.376141,,,,
,-0.404828,,,,
,-0.920743,,,,
,0.088961,,,,
,0.186163,,,,
,0.051729,,,,
,-0.271615,,,,
,-0.419477,,,,
,-0.026093,,,,
,0.15305,,,,
,0.036317,,,,
,-0.234382,,,,
,-0.218818,,,,
,-0.423139,,,,
,-0.697958,,,,
,-0.755333,,,,
,-1.674245,,,,
,-0.555132,,,,
,0.139012,,,,
,0.276955,,,,
,0.949583,,,,
,0.715201,,,,
,0.813776,,,,
,1.799981,,,,
,1.688741,,,,
,1.336405,,,,
,2.046723,,,,
,1.384472,,,,
,0.523087,,,,
,-0.16007,,,,
,-1.247901,,,,
,-0.224006,,,,
,-0.473952,,,,
,-0.35905,,,,
,-0.187841,,,,
,-0.275277,,,,
,0.136265,,,,
,-0.054018,,,,
,-0.265053,,,,
,-0.312662,,,,
,-0.637989,,,,
,-0.648213,,,,
,-0.608844,,,,
,-0.37965,,,,
,-0.734885,,,,
,-0.492263,,,,
,-0.339061,,,,
,0.383923,,,,
,1.419568,,,,
,1.227759,,,,
,0.929288,,,,
,1.81112,,,,
,1.551866,,,,
,1.589709,,,,
,2.748801,,,,
,2.150181,,,,
,1.612445,,,,
,0.764641,,,,
,0.673391,,,,
,0.005493,,,,
,-0.009308,,,,
,-0.109867,,,,
,-0.183416,,,,
,-0.179144,,,,
,-0.092471,,,,
,0.120548,,,,
,0.069277,,,,
,0.405591,,,,
,0.054018,,,,
,-0.340892,,,,
,-0.887936,,,,
,-0.844752,,,,
,-1.035035,,,,
,-0.876797,,,,
,-1.054262,,,,
,-0.265664,,,,
,0.634174,,,,
,0.648213,,,,
,0.719474,,,,
,1.720328,,,,
,1.031525,,,,
,0.541703,,,,
,0.740379,,,,
,0.300607,,,,
,0.025025,,,,
,-0.962553,,,,
,-1.342509,,,,
,-0.338298,,,,
,-0.491195,,,,
,-0.944395,,,,
,-0.986205,,,,
,-0.427412,,,,
,0.099338,,,,
,0.361034,,,,
,-0.081332,,,,
,-0.074313,,,,
,-0.398419,,,,
,-0.574969,,,,
,-0.515152,,,,
,-1.420636,,,,
,-1.586962,,,,
,-0.715811,,,,
,-0.999633,,,,
,0.077212,,,,
,1.028168,,,,
,0.76281,,,,
,0.739311,,,,
,1.147648,,,,
,0.753654,,,,
,1.039765,,,,
,1.744437,,,,
,1.208533,,,,
,0.729087,,,,
,-0.829645,,,,
,-1.339304,,,,
,-0.039979,,,,
,-0.42558,,,,
,-0.322581,,,,
,-0.552843,,,,
,-0.186621,,,,
,-0.160375,,,,
,-0.02121,,,,
,-0.431379,,,,
,-0.330363,,,,
,-0.530106,,,,
,-0.30488,,,,
,-0.575579,,,,
,-0.668203,,,,
,-1.192968,,,,
,-1.114688,,,,
,-0.872677,,,,
,-0.029756,,,,
,0.393689,,,,
,0.158238,,,,
,0.297555,,,,
,0.644093,,,,
,0.510422,,,,
,0.958586,,,,
,1.078066,,,,
,0.885189,,,,
,0.44496,,,,
,0.333415,,,,
,-0.034486,,,,
,-0.624409,,,,
,-0.457472,,,,
,-0.650807,,,,
,-0.613269,,,,
,-0.507675,,,,
,-0.255592,,,,
,-0.113529,,,,
,0.075838,,,,
,0.027161,,,,
,-0.193487,,,,
,-0.555132,,,,
,-0.787377,,,,
,-0.728477,,,,
,-0.91937,,,,
,-1.118198,,,,
,-0.66393,,,,
,0.161901,,,,
,0.438093,,,,
,0.463576,,,,
,0.309305,,,,
,0.295877,,,,
,0.377666,,,,
,0.2678,,,,
,0.417798,,,,
,0.009003,,,,
,-0.505539,,,,
,-1.090426,,,,
,-1.150853,,,,
,-0.309305,,,,
,-0.73046,,,,
,-0.544908,,,,
,-0.496536,,,,
,-0.170293,,,,
,-0.004425,,,,
,-0.383923,,,,
,-0.343943,,,,
,-0.716574,,,,
,-0.641041,,,,
,-0.679494,,,,
,-0.900754,,,,
,-1.514328,,,,
,-1.485183,,,,
,-0.977813,,,,
,-0.548112,,,,
,0.319834,,,,
,0.554216,,,,
,0.372478,,,,
,1.177709,,,,
,1.261635,,,,
,0.833155,,,,
,1.15421,,,,
,1.037934,,,,
,0.547349,,,,
,0.316019,,,,
,-0.496078,,,,
,-0.61861,,,,
,-0.914639,,,,
,-0.610217,,,,
,-0.556505,,,,
,-0.465865,,,,
,-0.101321,,,,
,0.010987,,,,
,-0.390942,,,,
,-0.294046,,,,
,-0.863521,,,,
,-0.847804,,,,
,-1.124149,,,,
,-0.943022,,,,
,-0.828577,,,,
,-0.580309,,,,
,-0.700857,,,,
,-0.49028,,,,
,0.473189,,,,
,0.745262,,,,
,0.806604,,,,
,1.995147,,,,
,2.091585,,,,
,1.355174,,,,
,2.792443,,,,
,2.489699,,,,
,1.693319,,,,
,0.966826,,,,
,0.121311,,,,
,-0.076601,,,,
,-0.411847,,,,
,-0.050966,,,,
,-0.19715,,,,
,-0.328074,,,,
,0.219733,,,,
,0.386212,,,,
,0.177618,,,,
,0.419172,,,,
,-0.034333,,,,
,0.237129,,,,
,-0.155644,,,,
,-0.377514,,,,
,-1.266976,,,,
,-1.162907,,,,
,-1.120182,,,,
,-0.830866,,,,
,0.334178,,,,
,0.271004,,,,
,0.242317,,,,
,0.831324,,,,
,0.89465,,,,
,0.534074,,,,
,1.329996,,,,
,0.678579,,,,
,-0.197912,,,,
,-1.178319,,,,
,-1.393322,,,,
,-0.219123,,,,
,-0.353404,,,,
,-0.587939,,,,
,-0.764946,,,,
,-0.715811,,,,
,-0.773186,,,,
,-0.89114,,,,
,-0.988494,,,,
,-1.346476,,,,
,-1.345408,,,,
,-1.57094,,,,
,-1.644032,,,,
,-1.31962,,,,
,-0.645314,,,,
,0.152745,,,,
,0.135655,,,,
,0.189062,,,,
,0.979796,,,,
,0.953551,,,,
,0.764641,,,,
,0.657979,,,,
,0.714896,,,,
,0.905942,,,,
,1.530655,,,,
,1.116977,,,,
,-0.050813,,,,
,0.11887,,,,
,-0.550096,,,,
,-0.157475,,,,
,-0.66332,,,,
,-0.529343,,,,
,-0.444349,,,,
,-0.038911,,,,
,0.132603,,,,
,-0.16419,,,,
,-0.397198,,,,
,-0.653859,,,,
,-0.663014,,,,
,-1.004211,,,,
,-0.890377,,,,
,-0.689718,,,,
,-0.985442,,,,
,-0.960112,,,,
,-0.713828,,,,
,0.284585,,,,
,0.989105,,,,
,1.431775,,,,
,1.552934,,,,
,2.423321,,,,
,1.523484,,,,
,2.202062,,,,
,2.541886,,,,
,1.81402,,,,
,1.036713,,,,
,0.014496,,,,
,0.107883,,,,
,-0.516678,,,,
,-0.654622,,,,
,-1.401104,,,,
,-0.839411,,,,
,-0.653401,,,,
,-0.309305,,,,
,-0.009919,,,,
,0.029756,,,,
,0.192724,,,,
,-0.039064,,,,
,-0.200354,,,,
,-0.76342,,,,
,-1.040528,,,,
,-1.368755,,,,
,-0.773949,,,,
,-0.807062,,,,
,0.255898,,,,
,0.488143,,,,
,0.596789,,,,
,0.524613,,,,
,1.202124,,,,
,0.592822,,,,
,1.249122,,,,
,1.519669,,,,
,1.096377,,,,
,0.023194,,,,
,-1.116367,,,,
,-0.457625,,,,
,-0.00763,,,,
,-0.382397,,,,
,-0.492569,,,,
,-0.082705,,,,
,0.37553,,,,
,0.393994,,,,
,0.456099,,,,
,-0.153355,,,,
,0.157933,,,,
,0.182043,,,,
,0.378582,,,,
,-0.189215,,,,
,-0.887936,,,,
,-1.193884,,,,
,-1.558427,,,,
,-1.617938,,,,
,-0.603046,,,,
,-0.092624,,,,
,-0.357829,,,,
,-0.227058,,,,
,-0.340434,,,,
,0.229957,,,,
,0.713523,,,,
,1.138645,,,,
,0.039216,,,,
,-0.31724,,,,
,-0.709097,,,,
,-0.957671,,,,
,-0.99414,,,,
,-1.632282,,,,
,-1.14719,,,,
,-1.015503,,,,
,-0.706045,,,,
,-0.756401,,,,
,-1.154362,,,,
,-1.569109,,,,
,-1.3979,,,,
,-1.20075,,,,
,-1.5215,,,,
,-0.969115,,,,
,-0.817591,,,,
,-0.373394,,,,
,0.112918,,,,
,0.549791,,,,
,1.497238,,,,
,1.85644,,,,
,1.466719,,,,
,1.996673,,,,
,1.809137,,,,
,0.789361,,,,
,1.846674,,,,
,1.964018,,,,
,1.144596,,,,
,0.303201,,,,
,-0.561846,,,,
,-0.294809,,,,
,-0.701773,,,,
,-0.448012,,,,
,-0.286416,,,,
,-0.000763,,,,
,0.006104,,,,
,0.455946,,,,
,-0.121616,,,,
,0.247658,,,,
,0.107578,,,,
,0.063936,,,,
,-0.260933,,,,
,-0.494552,,,,
,-0.980407,,,,
,-0.742515,,,,
,-0.432295,,,,
,-0.081484,,,,
,0.921201,,,,
,1.256599,,,,
,0.938596,,,,
,1.90588,,,,
,2.120425,,,,
,1.442152,,,,
,2.128208,,,,
,1.461073,,,,
,0.781884,,,,
,-0.451521,,,,
,-1.318552,,,,
,-0.296335,,,,
,-0.604571,,,,
,-0.142521,,,,
,-0.60213,,,,
,-0.609302,,,,
